Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
L-69-#7,(Aug,Lithograph |  printed in color,56,57.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,65707
L-69-#8,(Aug,Lithograph |  printed in color,68.8,47.1,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,65730
Mask (Maske),(190,Etching,12.9,10.8,null,Gift of J. B. Neumann,Print,Prints & Illustrated Books,1955,Y,65741
The Last Supper (Das Abendmahl) from Six Lithographs to the New Testament (Sechs Lithographien zum Neuen Testament),11 |,One from a series of six lithographs,null,null,null,Gift of Mr. and Mrs. Walter Bareiss,Print,Prints & Illustrated Books,1957,Y,65742
L-69-#9,(Aug,Lithograph |  printed in color,74.2,51.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,65744
L-69-#10,(Aug,Lithograph |  printed in color,74.2,51.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,65756
The Disturbed Camp (Das aufgestörte Lager) from the supplementary suite accompanying the illustrated book  Lederstrumpf-Erzählungen (The Leatherstocking Tales),(190,Lithograph,null,null,null,Gift of Mr. and Mrs. Justin K. Thannhauser,Print,Prints & Illustrated Books,1950,Y,65764
Woman in an Armchair (Femme au fauteil),(Feb,Lithograph |,49.3,31.9,null,Given anonymously,Print,Prints & Illustrated Books,1955,Y,65767
The Murderess (Die Mörderin),(191,Drypoint,7,5.6,null,Gift of Mr. and Mrs. Justin K. Thannhauser,Print,Prints & Illustrated Books,1950,Y,65811
Boom-Boom from the portfolio New York International,Publ,Screenprint with pencil additions from a portfolio of seven screenprints and three lithographs,null,null,null,Gift of Tanglewood Press,Print,Prints & Illustrated Books,1966,Y,65816
SAM'S ART from the portfolio NEW YORK INTERNATIONAL,(Pub,Lithograph from a portfolio of seven screenprints and three lithographs,39.3,55.7,null,Gift of Tanglewood Press,Print,Prints & Illustrated Books,1966,N,65818
Abstract Print from the portfolio New York International,(Pub,Screenprint from a portfolio of seven screenprints and three lithographs,30.5,30.5,null,Gift of Tanglewood Press,Print,Prints & Illustrated Books,1966,Y,65825
SOMEWHERE TO LIGHT from the portfolio NEW YORK INTERNATIONAL,(Pub,Screenprint from a portfolio of seven screenprints and three lithographs,43,56,null,Gift of Tanglewood Press,Print,Prints & Illustrated Books,1966,N,65826
Tampa - New York 1188,(197,Lithograph,null,null,null,Gift of Gordon and Llura Gund,Print,Prints & Illustrated Books,1991,N,65832
Self-Portrait | Etching in the Studio (Selbstbildnis |  im Atelier radierend),(191,Drypoint,17.9,11.8,null,Gift of Mr. and Mrs. Justin K. Thannhauser,Print,Prints & Illustrated Books,1950,Y,65836
MOON MAID,(Sep,Lithograph |  printed in black,69.7,51.5,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,65843
Untitled I,(196,Etching and aquatint,59.8,71.7,null,Gift of Celeste Bartos,Print,Prints & Illustrated Books,1974,Y,65844
In the Park (Im Park),unkn,Lithograph with watercolor additions,null,null,null,Gift of Mr. and Mrs. Justin K. Thannhauser,Print,Prints & Illustrated Books,1950,Y,65851
SELF LOVE,(Sep,Lithograph |  printed in black,82.2,52.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,65859
Untitled II,(196,Etching and aquatint,60,71.7,null,Gift of Celeste Bartos,Print,Prints & Illustrated Books,1974,Y,65860
FLOWER GIRL,(Sep,Lithograph |  printed in black,70.5,50.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,65904
FLOWER GIRL II,(Sep,Lithograph |  printed in black,70.3,50.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,65934
Figure with a Tambour,(192,Linoleum cut,null,null,null,Gift of the Rodchenko and Stepanova family,Print,Prints & Illustrated Books,1991,N,65936
Bull in Profile (Taureau de Profil),(Dec,Transfer lithograph,30.5,42.5,null,Linda Barth Goldstein Fund,Print,Prints & Illustrated Books,1992,Y,65937
Manhattan I from the portfolio Manhattan,(196,Lithograph,null,null,null,Adriane Reggie Fund,Print,Prints & Illustrated Books,1968,Y,65948
To Pablo Picasso (Paul Eluard),(194,Etching,20.2,16.2,null,Gift of Mrs. Gilbert W. Chapman,Print,Prints & Illustrated Books,1975,Y,65951
Girl (Mädchen),(190,Etching,17.3,12.5,null,Gift of William Cohn,Print,Prints & Illustrated Books,1952,Y,65958
MISS MARMONT POOL,(Sep,Lithograph |  printed in black,61.1,44.4,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,66010
Child's Death (Kindertod),(191,Woodcut,24,36.1,null,Gift of Samuel A. Berger,Print,Prints & Illustrated Books,1954,Y,66021
Homochromy II from Reflections on and onto a Sheet of Paper (Chapter XVI |  Number 84),(197,Screenprint,null,null,null,The Associates Fund,Print,Prints & Illustrated Books,1991,N,66032
Death |  Woman |  and Child (Tod |  Frau und Kind),10 |,Etching and drypoint,40.8,41.1,null,Gift of Mrs. Theodore Boettger,Print,Prints & Illustrated Books,1948,Y,66036
Family Scene (Beckmann Family) [Familienszene (Familie Beckmann)] from Faces (Gesichter),(191,One from a portfolio of nineteen drypoints,30.6,26.2,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1951,Y,66037
ADAM AND EVE IN HOLLYWOOD,(Sep,Lithograph |  printed in black,60.1,90.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,66047
Saying/Doing from Reflections on and onto a Sheet of Paper (Chapter X |  Number 48),(197,Screenprint,null,null,null,The Associates Fund,Print,Prints & Illustrated Books,1991,N,66052
Madhouse (Irrenhaus)  from Faces (Gesichter),(191,One from a portfolio of nineteen drypoints,26,30.7,null,Purchase,Print,Prints & Illustrated Books,1951,Y,66059
Lovers I (Liebespaar I) from Faces (Gesichter),(191,One from a portfolio of nineteen drypoints,23.8,29.8,null,Purchase,Print,Prints & Illustrated Books,1951,Y,66093
POOLSIDE,(Oct,Lithograph |  printed in black,80.7,56.3,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,66104
Lovers II (Liebespaar II)  from Faces (Gesichter),(191,One from a portfolio of nineteen drypoints,21.8,25.9,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1951,Y,66115
Yellow Roses |  March 9 |  1992,Marc,Screenprint,null,null,null,Gift of Meryl and Robert Meltzer,Print,Prints & Illustrated Books,1992,Y,66149
Main River Landscape (Mainlandschaft) from Faces (Gesichter),(191,One from a portfolio of nineteen drypoints,25.1,29.8,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1951,Y,66152
Dunes and Pier (Dünen und Mole),(191,Woodcut,null,null,null,Gift of Mrs. Heinz Schulz,Print,Prints & Illustrated Books,1955,Y,66155
The Yawners (Die Gähnenden) from Faces (Gesichter),(191,One from a portfolio of nineteen drypoints,30.8,26,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1951,Y,66173
The New Realists (Les Nouveaux Réalistes),(196,Eleven mixed-media prints and reproductions |  and one bronze sculpture in two pieces,null,null,null,Walter Thayer Bequest,Print,Prints & Illustrated Books,1989,Y,66202
Untitled from the portfolio The New Realists (Les Nouveaux Réalistes),Publ,Photolithograph on two sheets with scotch tape |  collaged onto glossy white paper printed with red border,50,50,null,Walter Thayer Bequest,Print,Prints & Illustrated Books,1989,Y,66205
Theater from the portfolio Faces (Gesichter),(191,Drypoint,12.8,18,null,Purchase,Print,Prints & Illustrated Books,1951,Y,66220
Café Music (Cafémusik)  from Faces (Gesichter),(191,One from a portfolio of nineteen drypoints,31.1,23.1,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1951,Y,66246
Title page from the portfolio SKY ART,(Sep,Lithograph |  printed in color,89.1,63.7,null,,Print,Prints & Illustrated Books,1974,N,66256
SKY ART,(Aug,Twenty-five lithographs |  printed in black and in color,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,66257
CLOUDS ON SILVER 2 from the portfolio SKY ART,(Aug,Lithograph |  printed in black,75.3,60.1,null,,Print,Prints & Illustrated Books,1974,N,66258
NEW YORK MIRAGE from the portfolio SKY ART,(Sep,Lithograph |  printed in color,78,60.3,null,,Print,Prints & Illustrated Books,1974,N,66259
IN AND OVER MARDI GRAS from the portfolio SKY ART,(Sep,Lithograph |  printed in black,89.1,63.6,null,,Print,Prints & Illustrated Books,1974,N,66260
A SEQUENCE OF EQUILIBRIUM from the portfolio SKY ART,(Sep,Lithograph |  printed in black,80.5,60.1,null,,Print,Prints & Illustrated Books,1974,N,66261
CAMPUS from the portfolio SKY ART,(Sep,Lithograph |  printed in black,80.7,59.2,null,,Print,Prints & Illustrated Books,1974,N,66262
IMAGINE A CITY BELOW from the portfolio SKY ART,(Sep,Lithograph |  printed in black,78.9,57.2,null,,Print,Prints & Illustrated Books,1974,N,66263
IMAGINE A CITY BELOW BY NIGHT from the portfolio SKY ART,(Sep,Lithograph |  printed in black,89.1,63.5,null,,Print,Prints & Illustrated Books,1974,N,66264
MT. ST. MICHEL AND ABOVE from the portfolio SKY ART,(Sep,Lithograph |  printed in black,85.1,54.8,null,,Print,Prints & Illustrated Books,1974,N,66265
THEATER IN THE SKY from the portfolio SKY ART,(Sep,Lithograph |  printed in color,88.8,63.5,null,,Print,Prints & Illustrated Books,1974,N,66266
PLAIN SKY FLOWER from the portfolio SKY ART,(Sep,Lithograph |  printed in black,70.5,37,null,,Print,Prints & Illustrated Books,1974,N,66267
Table of Contents from the portfolio SKY ART,(Sep,Lithograph |  printed in color,82.2,59.8,null,,Print,Prints & Illustrated Books,1974,N,66268
THE BOSTON HARBOR PROJECT from the portfolio SKY ART,(Sep,Lithograph |  printed in black,88.9,63.5,null,,Print,Prints & Illustrated Books,1974,N,66269
BLACK SUN from the portfolio SKY ART,(Aug,Lithograph |  printed in color,84.4,60.3,null,,Print,Prints & Illustrated Books,1974,N,66270
MIGRANT APPARITION from the portfolio SKY ART,(Sep,Lithograph |  printed in color,86.1,63.5,null,,Print,Prints & Illustrated Books,1974,N,66271
LIGHT NIGHT from the portfolio SKY ART,(Aug,Lithograph |  printed in color,86.1,60.3,null,,Print,Prints & Illustrated Books,1974,N,66272
FLAMING RAINBOW from the portfolio SKY ART,(Sep,Lithograph |  printed in color,64.5,59.8,null,,Print,Prints & Illustrated Books,1974,N,66273
COLOPHON WITH CALIFORNIA GRAPES from the portfolio SKY ART,(Sep,Lithograph |  printed in color,61.2,59.9,null,,Print,Prints & Illustrated Books,1974,N,66274
FLYING from the portfolio SKY ART,(Sep,Lithograph |  printed in black,77,59.2,null,,Print,Prints & Illustrated Books,1974,N,66275
LOOPING from the portfolio SKY ART,(Sep,Lithograph |  printed in black,79.7,59.5,null,,Print,Prints & Illustrated Books,1974,N,66276
MANNED HELIUM SCULPTURE from the portfolio SKY ART,(Sep,Lithograph |  printed in black,83.1,59.7,null,,Print,Prints & Illustrated Books,1974,N,66277
Y-O-U from the portfolio SKY ART,(Sep,Lithograph |  printed in black,74.8,60.1,null,,Print,Prints & Illustrated Books,1974,N,66278
PEOPLE PEOPLE 1 from the portfolio SKY ART,(Aug,Lithograph |  printed in black,82.8,59.8,null,,Print,Prints & Illustrated Books,1974,N,66279
PEOPLE PEOPLE 2 from the portfolio SKY ART,(Aug,Lithograph |  printed in black,89.2,63.7,null,,Print,Prints & Illustrated Books,1974,N,66280
CLOUDS ON SILVER 1 from the portfolio SKY ART,(Aug,Lithograph |  printed in black,80.7,60.3,null,,Print,Prints & Illustrated Books,1974,N,66281
Evening (Self-Portrait with the Battenbergs) [Der Abend (Selbstbildnis mit den Battenbergs)] from Faces (Gesichter),(191,One from a portfolio of nineteen drypoints,23.9,17.8,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1951,Y,66292
Resurrection (Auferstehung) from Faces (Gesichter),(191,One from a portfolio of nineteen drypoints,24.5,33.4,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1951,Y,66315
Cuevas' Comedies,(197,Portfolio of fourteen screenprint and lithographs,null,null,null,Gift of Dr. Maurice Abitol,Print,Prints & Illustrated Books,1972,Y,66325
PORTFOLIO OF 10 LITHOGRAPHS,date,Lithographs |  printed in color and black,50.4,35.3,null,Purchase,Print,Prints & Illustrated Books,1949,N,66338
Spring (Frühling) from  Faces (Gesichter),(191,One from a portfolio of nineteen drypoints,29.9,19.8,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1951,Y,66340
Street in Soest (Strasse in Soest) from the periodical in portfolio form Die Schaffenden |  vol. 1 |  no. 1,(191,Linoleum cut,23.9,24.1,null,Larry Aldrich Fund,Print,Prints & Illustrated Books,1952,Y,66341
2 Hearts (The Donut),(197,Lithograph,137.2,161.2,null,Gift of Celeste Bartos,Print,Prints & Illustrated Books,1972,Y,66349
Landscape with Balloon (Landschaft mit Ballon) from Faces (Gesichter),(191,One from a portfolio of nineteen drypoints,23.3,29.5,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1951,Y,66357
Portrait of Reinhard Piper (Bildnis Reinhard Piper),20 |,Drypoint,30,14.8,null,Gift of Samuel A. Berger,Print,Prints & Illustrated Books,1954,Y,66358
STATIONS 1 (Stationen 1),Augu,Offset |  printed in black,32.5,47.9,null,Gift of Harry D. Jassem,Print,Prints & Illustrated Books,1964,N,66362
Two Auto Officers (Zwei Autooffiziere) from Faces (Gesichter),(191,One from a portfolio of nineteen drypoints,12,17.8,null,Abby Aldrich Rockefeller Fund,Print,Prints & Illustrated Books,1951,Y,66375
STATIONS 2 (Stationen 2),Sept,Offset |  printed in black,33.6,46.7,null,Gift of Harry D. Jassem,Print,Prints & Illustrated Books,1964,N,66379
Portrait of Elise (Porträt Elise) from the series Heads. 17 Etchings (Köpfe. 17 Radierungen),(192,Etching,22.7,20.4,null,Miles O. Epstein Fund,Print,Prints & Illustrated Books,1994,Y,66389
Playing Children |  Broad Format (Spielende Kinder |  Breitformat) from Faces (Gesichter),(191,One from a portfolio of nineteen drypoints,25.9,30.6,null,Purchase,Print,Prints & Illustrated Books,1951,Y,66393
Model (Modell),1 (p,Lithograph,33.8,26.6,null,Gift of Samuel A. Berger,Print,Prints & Illustrated Books,1954,Y,66394
STATIONS 3 (Stationen 3),Octo,Offset |  printed in black,33.5,48,null,Gift of Harry D. Jassem,Print,Prints & Illustrated Books,1964,N,66397
ONE UP |  ONE DOWN,(Aug,Lithograph |  printed in black,58.4,89,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,66401
Man and Girl: Dr. Hans Huth and Tanja (Herr und Mädchen: Dr. Hans Huth und Tanja) from the series Heads. 17 Etchings (Köpfe. 17 Radierungen),(192,Etching,23.7,17.9,null,Miles O. Epstein Fund,Print,Prints & Illustrated Books,1994,Y,66411
II Poggio al mattino (Hillside in the Morning),pr,Etching,24.5,24.8,null,Purchase,Print,Prints & Illustrated Books,1949,Y,66414
The Café Admiral (Admiralscafé),11 |,Lithograph,26.3,30.7,null,Gift of Samuel A. Berger,Print,Prints & Illustrated Books,1954,Y,66418
Burial (Grablegung) from Compositions (Kompositionen),(192,One from a portfolio of ten drypoints,20.2,30.7,null,Gift of J. B. Neumann,Print,Prints & Illustrated Books,1956,Y,66420
STATIONS 4 (Stationen 4),Nove,Offset |  printed in black,34.2,48.9,null,Gift of Harry D. Jassem,Print,Prints & Illustrated Books,1964,N,66422
BECAUSE IT'S THERE,(Oct,Lithograph |  printed in color,58.3,88.7,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,66426
Survivor,(198,Woodcut,96.7,60.8,null,Gift of Dr. Isaac Schenkein,Print,Prints & Illustrated Books,1986,Y,66430
Bather from an untitled portfolio,(191,Linoleum cut,22,20.6,null,The Philip and Lynn Straus Foundation Fund,Print,Prints & Illustrated Books,1986,Y,66449
Odysseus and the Beggar (Odysseus und der Bettler) from Compositions (Kompositionen),(192,One from a portfolio of ten drypoints,null,null,null,Gift of J.B. Neumann,Print,Prints & Illustrated Books,1956,Y,66459
FIGURE,(Dec,Lithograph |  printed in color,61.1,45.8,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,66465
Woman with Rose |  second state,(192,Woodcut,15.4,10.4,null,Blanchette Hooker Rockefeller Fund,Print,Prints & Illustrated Books,1986,Y,66469
The Victor (Der Sieger) from Compositions (Kompositionen),(192,One from a portfolio of ten drypoints,29.9,23.8,null,Gift of J.B. Neumann,Print,Prints & Illustrated Books,1956,Y,66479
Untitled,(196,Portfolio of 38 screenprints,null,null,null,Gift of Alfredo Boulton,Print,Prints & Illustrated Books,1972,Y,66485
Night (Die Nacht),(191,Drypoint,22.4,27.5,null,Purchase,Print,Prints & Illustrated Books,1951,Y,66493
The Birth of Venus (Die Geburt der Venus) from Compositions (Kompositionen),(192,One from a portfolio of ten drypoints,30.1,21.7,null,Gift of J.B. Neumann,Print,Prints & Illustrated Books,1956,Y,66497
The Bacchants (Bacchantenzug) from Compositions (Kompositionen),(192,One from a portfolio of ten drypoints,24.2,29.2,null,Gift of J.B. Neumann,Print,Prints & Illustrated Books,1956,Y,66520
NEW MEXICO NO. 2,(Dec,Lithograph |  printed in color,51.8,68,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,66524
Cold Light,(May,Lithograph,51.4,76.3,null,Gift of Monroe Wheeler,Print,Prints & Illustrated Books,1972,Y,66525
Saints (Heilige) from the portfolio Interregnum,(193,Photolithograph,21.6,25,null,Gift of Miss Caresse Crosby,Print,Prints & Illustrated Books,1938,Y,66530
The Dignity of Labor (Arbeit adelt) from the portfolio Interregnum,(193,Photolithograph,null,null,null,Gift of Miss Caresse Crosby,Print,Prints & Illustrated Books,1938,Y,66532
Eviction (Per Gerichtsbeschluss entlassen) from the portfolio Interregnum,(193,Photolithograph,null,null,null,Gift of Miss Caresse Crosby,Print,Prints & Illustrated Books,1938,Y,66533
That'll Learn'em (Das wird ihm auf die Sprünge helfen) from the portfolio Interregnum,(193,Photolithograph,null,null,null,Gift of Miss Caresse Crosby,Print,Prints & Illustrated Books,1938,Y,66534
He Didn't Believe Me (Er glaubte nicht) from the portfolio Interregnum,(193,Photolithograph,null,null,null,Gift of Miss Caresse Crosby,Print,Prints & Illustrated Books,1938,Y,66535
NEW MEXICO NO. 3,(Feb,Lithograph |  printed in color,22.8,48.6,null,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,66548
AIR LAND SEA ALPHABET (Title page) from the portfolio AIR LAND SEA,(May,Lithograph,24.1,20.2,null,,Print,Prints & Illustrated Books,1974,N,66563
Air Land Sea,(May,Portfolio with thirteen lithographs,error,error,error,Gift of Kleiner |  Bell & Co.,Print,Prints & Illustrated Books,1974,N,66564
ZEPP from the portfolio AIR LAND SEA,(May,Lithograph |  printed in color,22.2,23.6,null,,Print,Prints & Illustrated Books,1974,N,66565
