Artist,ArtistBio,ObjectID
Yrjö Kukkapuro,(Finnish | born 1933),3345
Eliot Noyes and Associates,(American),3346
Bruno Munari,(Italian | 1907–1998),3347
Louis Sullivan,(American | 1856–1924),3348
Tapio Wirkkala,(Finnish | 1915–1985),3349
John Stram | Jack Stringer | Carl Norby,(American | born 1939) (American | born 1927) (American | born 1935),3350
Kristian Vedel,(Danish | 1923–2003),3351
Desny | Paris,,3352
Peter Hamburger,(American | born 1941),3353
Emilio Ambasz | Giancarlo Piretti,(Argentine | born 1943) (Italian | born 1940),3354
Laura Andreson,(American | 1902–1999),3355
Kristian Vedel,(Danish | 1923–2003),3356
Max Bill,(Swiss | 1908–1994),3357
Olivier Mourgue,(French | born 1939),3358
Arne Jacobsen,(Danish | 1902–1971),3359
Emilio Ambasz | Giancarlo Piretti,(Argentine | born 1943) (Italian | born 1940),3360
Charles Eames,(American | 1907–1978),3361
Arabia | Wärtsilä Ab | Helsinki | Finland,(Finnish | est. 1874),3362
Sheila Hicks,(American | born 1934),3363
Hans Theo Baumann,(German | born Switzerland 1924),3364
Arne Jacobsen,(Danish | 1902–1971),3365
Gae Aulenti,(Italian | 1930–2012),3366
Charles Eames | Ray Eames,(American | 1907–1978) (American | 1912–1988),3367
Baldioli Eustasio & Figli | Omegna | Italy,,3368
Enzo Mari,(Italian | born 1932),3369
Gerrit Rietveld,(Dutch | 1888–1964),3370
Jay Monroe,(American | born 1926),3371
Mario Bellini,(Italian | born 1935),3372
Charles Eames,(American | 1907–1978),3373
Roberto Menghi,(Italian | born 1920),3374
Sven Palmqvist,(Swedish | 1906–1984),3375
Joe Colombo,(Italian | 1930–1971),3376
W. D. Randall,(American | 1908–1989),3377
Maria Benktzon | Sven-Eric Juhlin,(Swedish | born 1946) (Swedish | born 1940),3378
Donald R. Knorr,(American | born 1922),3379
Thomas W. Winstead,(American | born 1918),3380
Gunnar Cyrén,(Swedish | born 1931),3381
Vittorio Gregotti | Lodovico Meneghetti | Giotto Stoppino,(Italian | born 1927) (Italian | born 1926) (Italian | born 1926),3382
Maria Benktzon | Sven-Eric Juhlin,(Swedish | born 1946) (Swedish | born 1940),3383
Gertrud Natzler | Otto Natzler,(American | born Austria. 1908–1971) (American | born Austria. 1908–2007),3384
Van Leer Vatenfabrieken N.V. | Amstelveen | The Netherlands,(Dutch),3385
Nils Landberg,(Swedish | 1907–1991),3386
Enzo Mari,(Italian | born 1932),3387
Maria Benktzon | Sven-Eric Juhlin,(Swedish | born 1946) (Swedish | born 1940),3388
Ergonomi Design Gruppen (now Veryday) | Maria Benktzon | Håkan Bergkvist | Sven-Eric Juhlin,(Sweden | est. 1969) (Swedish | born 1946) (Swedish | born 1946) (Swedish | born 1940),3389
Gertrud Natzler | Otto Natzler,(American | born Austria. 1908–1971) (American | born Austria. 1908–2007),3390
Dieter Rams,(German | born 1932),3391
Co Derr,(Swedish),3392
Bruno Munari,(Italian | 1907–1998),3393
Maria Benktzon | Sven-Eric Juhlin,(Swedish | born 1946) (Swedish | born 1940),3394
Marcel Breuer,(American | born Hungary. 1902–1981),3395
Davis J. Pratt,(American | 1917–1987),3396
Gerd Alfred Müller,(German | born 1932),3397
Arabia | Wärtsilä Ab | Helsinki | Finland,(Finnish | est. 1874),3398
Takako Saito,(Japanese | born 1929),3399
Marcel Breuer,(American | born Hungary. 1902–1981),3400
Marcel Breuer,(American | born Hungary. 1902–1981),3401
Aage Helbig Hansen,(Danish | born 1915),3404
Takako Saito,(Japanese | born 1929),3405
Marcel Breuer,(American | born Hungary. 1902–1981),3406
Marcel Breuer,(American | born Hungary. 1902–1981),3407
David Kindersley,(British | born 1915),3408
Takako Saito,(Japanese | born 1929),3409
Makoto Komatsu,(Japanese | born 1943),3410
Achille Castiglioni,(Italian | 1918–2002),3411
Sheila Hicks,(American | born 1934),3412
Makoto Komatsu,(Japanese | born 1943),3413
Paul Chaleff,(American | born 1947),3414
Frank D. Stratton,(American),3415
Makoto Komatsu,(Japanese | born 1943),3417
Morison S. Cousins,(American | 1934–2001),3418
Makoto Komatsu,(Japanese | born 1943),3421
Gianfranco Frattini,(Italian | 1926–2004),3422
Apple | Inc. | Stephen Peart | Raymond Riley | David Shen,(USA | founded 1976) (British | born 1958) (American | born 1958) (American | born 1958),3423
W.R. Case & Sons Cutlery Co. | Bradford | PA,(American | est. 1889),3424
Makoto Komatsu,(Japanese | born 1943),3425
Gianfranco Frattini,(Italian | 1926–2004),3426
Christopher Dresser,(British | 1834–1904),3427
Makoto Komatsu,(Japanese | born 1943),3429
Gianfranco Frattini,(Italian | 1926–2004),3430
Josef Hoffmann,(Austrian | 1870–1956),3431
Makoto Komatsu,(Japanese | born 1943),3434
Udo M. Geissler,(German | born 1932),3435
Steven T. Kaneko,(American | born 1962),3436
Makoto Komatsu,(Japanese | born 1943),3438
Karl Koepping,(German | 1848–1914),3439
Robert J. King,(American | born 1917),3440
Makoto Komatsu,(Japanese | born 1943),3441
M & Co,(American),3442
Panasonic,(Japan | est. 1918),3443
Wilfred O. Langille | Frederik Ljungström,(American | 1895–1996) (Swedish | 1875–1964),3444
Makoto Komatsu,(Japanese | born 1943),3445
Maria Martinez | Popovi Da,(American | 1887–1980) (American | 1931–1971),3446
Gerrit Rietveld,(Dutch | 1888–1964),3447
Unknown Designer,(Nationality unknown),3448
Nikolai Suetin,(Russian | 1897–1954),3449
Robert Michel,(German | 1897–1983),3450
Kari Virtanen,(Finnish | born 1948),3451
Jan Matthias,(Austrian),3453
Enzo Mari,(Italian | born 1932),3454
Marco Zanuso | Richard Sapper,(Italian | 1916–2001) (German | born 1932),3455
Bill Moggridge | Stephen Hobson | Glenn Edens,(British | 1943–2012) (American | born 1942) (American | born 1952),3457
National Semiconductor Corporation | USA,(American | established 1959),3458
Barcalo Manufacturing Co. | New York | NY,,3460
Koloman Moser,(Austrian | 1868–1918),3461
Otto Prutscher,(Austrian | 1880–1949),3462
Drain-Dri Co. | San Francisco | CA,,3464
George Ohr,(American | 1857–1918),3465
Gerrit Rietveld,(Dutch | 1888–1964),3466
The Winsted Hardware Manufacturing Co. | Winsted | CT,(American),3467
George Ohr,(American | 1857–1918),3468
Ed Rossbach,(American | 1914–2002),3469
Wilfred Pezold,(German | born 1934),3471
Colin Schuster | Craig Schuster,(Australian | born 1931) (Australian | born 1960),3472
Achille Castiglioni | Pier Giacomo Castiglioni | Livio Castiglioni,(Italian | 1918–2002) (Italian | 1913–1968) (Italian | 1911–1979),3474
Ursula Morley Price,(British | born 1936),3475
Nikolai Suetin,(Russian | 1897–1954),3476
Gerrit Rietveld,(Dutch | 1888–1964),3477
Eva Zeisel,(American | born Hungary. 1906–2011),3478
Paolo Venini,(Italian | 1895–1959),3479
Anni Albers,(American | born Germany. 1899–1994),3480
Dieter Rams,(German | born 1932),3481
Rodolfo Bonetto,(Italian | 1929–1991),3482
Emma Gismondi Schweinberger,(Italian | born 1934),3483
Emma Gismondi Schweinberger,(Italian | born 1934),3484
Unknown Designer,(Mexican),3485
Anni Albers,(American | born Germany. 1899–1994),3486
Hans Coper,(British | born Germany. 1920–1981),3487
Gunta Stölzl,(Swiss | born Germany. 1897–1983),3489
Unknown Designer,(Nationality unknown),3490
Anni Albers,(American | born Germany. 1899–1994),3491
Anni Albers,(American | born Germany. 1899–1994),3492
Umberto Catalano | Gianfranco Masi,(Italian) (Italian),3493
Unknown Designer,(American),3494
International Silver Co. | Meriden | CT,(est. 1808),3495
Anni Albers,(American | born Germany. 1899–1994),3496
Anni Albers,(American | born Germany. 1899–1994),3497
"Pininfarina (Battista ""Pinin"" Farina)",(Italian | 1893–1966),3498
Anni Albers,(American | born Germany. 1899–1994),3499
Anni Albers,(American | born Germany. 1899–1994),3500
Gruppo G14 | Gianfranco Facchetti | Umberto Orsoni | Gianni Pareschi | Giuseppe Pensotti | Roberto Ubaldi,(Italian) (Italian | born 1939) (Italian | born 1940) (Italian | born 1940) (Italian | born 1939) (Italian | born 1940),3501
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),3502
Anni Albers,(American | born Germany. 1899–1994),3503
Anni Albers,(American | born Germany. 1899–1994),3504
Vico Magistretti,(Italian | 1920–2006),3505
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),3506
Anni Albers,(American | born Germany. 1899–1994),3507
Vico Magistretti,(Italian | 1920–2006),3508
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),3509
Anni Albers,(American | born Germany. 1899–1994),3510
Vico Magistretti,(Italian | 1920–2006),3511
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),3512
Vico Magistretti,(Italian | 1920–2006),3514
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),3515
Anni Albers,(American | born Germany. 1899–1994),3516
Luigi Massoni,(Italian | born 1929),3517
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),3518
Anni Albers,(American | born Germany. 1899–1994),3519
Dr. John McArthur,(British | 1901–1996),3520
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),3521
Anni Albers,(American | born Germany. 1899–1994),3522
Eleanore Peduzzi-Riva,(Italian | born 1936),3523
V. Lorenzo Porcelli | Paul D. Miller,(American | born 1933) (American | born 1943),3524
Anni Albers,(American | born Germany. 1899–1994),3525
Giancarlo Piretti,(Italian | born 1940),3526
V. Lorenzo Porcelli | Paul D. Miller,(American | born 1933) (American | born 1943),3527
Anni Albers,(American | born Germany. 1899–1994),3528
Giancarlo Piretti,(Italian | born 1940),3529
Dale R. Caldwell | Paul D. Miller,(American | born 1929) (American | born 1943),3530
Anni Albers,(American | born Germany. 1899–1994),3531
Giancarlo Piretti,(Italian | born 1940),3532
William Lansing Plumb and Associates,(American | founded 1963),3533
Anni Albers,(American | born Germany. 1899–1994),3534
Roberto Sambonet,(Italian | 1924–1995),3535
Nikolai Suetin,(Russian | 1897–1954),3536
Marianne Brandt,(German | 1893–1983),3537
Marianne Brandt,(German | 1893–1983),3538
Marianne Brandt,(German | 1893–1983),3539
Anni Albers,(American | born Germany. 1899–1994),3540
Virgilio Forchiassin,(Italian),3541
Louis Comfort Tiffany,(American | 1848–1933),3542
Unknown Designer,(Nationality unknown),3543
Anni Albers,(American | born Germany. 1899–1994),3544
Studio Opi,(Italian | established 1955),3545
Uncle Sam's Umbrella Shop | New York | NY,(American),3546
Marianne Brandt,(German | 1893–1983),3547
Anni Albers,(American | born Germany. 1899–1994),3548
Studio Tg,(Italian),3549
Anni Albers,(American | born Germany. 1899–1994),3550
Tapio Wirkkala,(Finnish | 1915–1985),3551
Olivier,(French),3552
Arian Brekveld,(Dutch | born 1968),3553
Anni Albers,(American | born Germany. 1899–1994),3554
Yki Nummi,(Finnish | born China. 1925–1984),3555
Marco Zanuso | Richard Sapper,(Italian | 1916–2001) (German | born 1932),3556
Annelies De Leede,(Nationality unknown),3557
Anni Albers,(American | born Germany. 1899–1994),3558
Form GmbH | Germany,,3559
Vincent de Rijk,(Dutch | born 1962),3560
Anni Albers,(American | born Germany. 1899–1994),3561
Nick Roericht,(German | born 1932),3562
Nick Roericht,(German | born 1932),3563
Rody Graumans,(Dutch | born 1968),3564
Anni Albers,(American | born Germany. 1899–1994),3565
Douglas Scott,(British | born 1914),3566
Hella Jongerius,(Dutch | born 1963),3567
Anni Albers,(American | born Germany. 1899–1994),3568
Sheila Hicks,(American | born 1934),3569
Hella Jongerius,(Dutch | born 1963),3570
Anni Albers,(American | born Germany. 1899–1994),3571
Harvey Littleton,(American | born 1922),3572
Aino Aalto,(Finnish | 1894–1949),3573
Tejo Remy,(Dutch | born 1960),3574
Anni Albers,(American | born Germany. 1899–1994),3575
George Nelson,(American | 1908–1986),3576
Alvar Aalto,(Finnish | 1898–1976),3577
Tejo Remy,(Dutch | born 1960),3578
Anni Albers,(American | born Germany. 1899–1994),3579
Eric Randmark,(Swedish),3580
Mario Bellini,(Italian | born 1935),3581
Jos van der Meulen,(Dutch | born 1958),3582
Anni Albers,(American | born Germany. 1899–1994),3583
Mario Bellini,(Italian | born 1935),3584
Charles Eames | Ray Eames,(American | 1907–1978) (American | 1912–1988),3585
Marcel Wanders,(Dutch | born 1963),3586
Anni Albers,(American | born Germany. 1899–1994),3587
Giandomenico Belotti,(Italian | born 1922),3588
Frank O. Gehry,(American | born Canada 1929),3589
Anni Albers,(American | born Germany. 1899–1994),3590
Giandomenico Belotti,(Italian | born 1922),3591
Frank O. Gehry,(American | born Canada 1929),3592
Anni Albers,(American | born Germany. 1899–1994),3593
Maria Benktzon | Sven-Eric Juhlin,(Swedish | born 1946) (Swedish | born 1940),3594
Ari 't Hart,(Dutch | born 1936),3595
Anni Albers,(American | born Germany. 1899–1994),3596
Maria Benktzon | Sven-Eric Juhlin,(Swedish | born 1946) (Swedish | born 1940),3597
Jacob Jongert,(Dutch | 1883–1942),3598
Anni Albers,(American | born Germany. 1899–1994),3599
Maria Benktzon | Sven-Eric Juhlin,(Swedish | born 1946) (Swedish | born 1940),3600
Ruud Jan Kokke,(Dutch | born 1956),3601
Anni Albers,(American | born Germany. 1899–1994),3602
Antonia Campi,(Italian | born 1921),3603
Mallory Industries | Inc. | Farmington | CT,(American | established 1956),3604
Anni Albers,(American | born Germany. 1899–1994),3605
Centrokappa Design and Communication,(Italian | founded 1972),3606
Mario Bellini,(Italian | born 1935),3607
Tapio Wirkkala,(Finnish | 1915–1985),3608
Anni Albers,(American | born Germany. 1899–1994),3609
Louis Sullivan,(American | 1856–1924),3610
Dean L. Fisher,(American | born 1923),3611
Mario Bellini,(Italian | born 1935),3612
Anni Albers,(American | born Germany. 1899–1994),3614
Isaac I. Cole,(American),3615
Udo M. Geissler,(German | born 1932),3616
Mario Bellini,(Italian | born 1935),3617
Anni Albers,(American | born Germany. 1899–1994),3620
Gebrüder Thonet | company design,(Austrian | established 1853),3621
Nancy Guay Giesberger,(American | born 1945),3622
Mario Bellini,(Italian | born 1935),3623
Mario Bellini,(Italian | born 1935),3624
Mario Bellini,(Italian | born 1935),3625
Mario Bellini,(Italian | born 1935),3626
Anni Albers,(American | born Germany. 1899–1994),3628
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),3629
James Hamilton,(American | born 1928),3630
Mario Bellini,(Italian | born 1935),3631
Anni Albers,(American | born Germany. 1899–1994),3633
Ludwig Mies van der Rohe,(American | born Germany. 1886–1969),3634
Göran Åslin,(Swedish | born 1940),3635
Mario Bellini,(Italian | born 1935),3636
Anni Albers,(American | born Germany. 1899–1994),3638
Eero Saarinen,(American | born Finland. 1910–1961),3639
Göran Åslin,(Swedish | born 1940),3640
Mario Bellini,(Italian | born 1935),3641
Anni Albers,(American | born Germany. 1899–1994),3642
Charles Eames,(American | 1907–1978),3643
Hector Guimard,(French | 1867–1942),3644
Göran Hongell,(Finnish | 1902–1973),3645
Alan Randall Best,(Canadian | born 1958),3646
Anni Albers,(American | born Germany. 1899–1994),3647
Harry Bertoia,(American | born Italy. 1915–1978),3648
Frank Lloyd Wright,(American | 1867–1959),3649
Magdalena Abakanowicz,(Polish | born 1930),3650
Saara Hopea,(Finnish | 1925–1984),3651
Achille Castiglioni | Pio Manzù,(Italian | 1918–2002) (Italian | 1939–1969),3652
Anni Albers,(American | born Germany. 1899–1994),3653
Charles Eames,(American | 1907–1978),3654
Anni Albers,(American | born Germany. 1899–1994),3655
Anni Albers,(American | born Germany. 1899–1994),3656
Anni Albers,(American | born Germany. 1899–1994),3657
Anni Albers,(American | born Germany. 1899–1994),3658
Anni Albers,(American | born Germany. 1899–1994),3659
Anni Albers,(American | born Germany. 1899–1994),3660
Anni Albers,(American | born Germany. 1899–1994),3661
Anni Albers,(American | born Germany. 1899–1994),3662
Anni Albers,(American | born Germany. 1899–1994),3663
Anni Albers,(American | born Germany. 1899–1994),3664
Anni Albers,(American | born Germany. 1899–1994),3665
Anni Albers,(American | born Germany. 1899–1994),3666
Anni Albers,(American | born Germany. 1899–1994),3667
Anni Albers,(American | born Germany. 1899–1994),3668
Anni Albers,(American | born Germany. 1899–1994),3669
Anni Albers,(American | born Germany. 1899–1994),3670
Anni Albers,(American | born Germany. 1899–1994),3671
Anni Albers,(American | born Germany. 1899–1994),3672
Anni Albers,(American | born Germany. 1899–1994),3673
Anni Albers,(American | born Germany. 1899–1994),3674
Anni Albers,(American | born Germany. 1899–1994),3675
Anni Albers,(American | born Germany. 1899–1994),3676
Anni Albers,(American | born Germany. 1899–1994),3677
Anni Albers,(American | born Germany. 1899–1994),3678
Anni Albers,(American | born Germany. 1899–1994),3679
Anni Albers,(American | born Germany. 1899–1994),3680
Anni Albers,(American | born Germany. 1899–1994),3681
Anni Albers,(American | born Germany. 1899–1994),3682
Anni Albers,(American | born Germany. 1899–1994),3683
Anni Albers,(American | born Germany. 1899–1994),3684
Anni Albers,(American | born Germany. 1899–1994),3685
Anni Albers,(American | born Germany. 1899–1994),3686
Anni Albers,(American | born Germany. 1899–1994),3687
Anni Albers,(American | born Germany. 1899–1994),3688
Anni Albers,(American | born Germany. 1899–1994),3689
Anni Albers,(American | born Germany. 1899–1994),3690
