Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
The Student from the portfolio Homage to Picasso (Hommage à Picasso),1973,Aquatint and etching from a portfolio of sixty-nine mixed media prints,57.6,44.2,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60207
Greetings Pablo Ruiz from the portfolio Homage to Picasso (Hommage à Picasso),1973,Screenprint from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60208
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1973,Screenprint from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60209
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1973,Screenprint and embossing from a portfolio of sixty-nine mixed media prints,74.6,53.9,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60210
Salut Picasso from the portfolio Homage to Picasso (Hommage à Picasso),1973,Screenprint from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60211
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1973,Etching |  aquatint |  and drypoint from a portfolio of sixty-nine mixed media prints,48.9,58,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60212
Viva Picasso from the portfolio Homage to Picasso (Hommage à Picasso),1973,Lithograph and screenprint with collage additions from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60213
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1973,Lithograph and collotype from a portfolio of sixty-nine mixed media prints,76.2,55.8,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60214
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1972,Lithograph from a portfolio of sixty-nine mixed media prints,56.2,75.6,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60215
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1973,Lithograph and aquatint from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60216
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1973,Lithograph from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60217
Ladies from the portfolio Homage to Picasso (Hommage à Picasso),1971,Lithograph from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60218
Wrapped Sylvette |  Project for Washington Square Village |  New York from the portfolio Homage to Picasso (Hommage à Picasso),1972,Lithograph and screenprint with collage additions from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,Y,60220
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1972,Lithograph from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60221
Ecstatic Tree (L'arbre extatique) from the portfolio Homage to Picasso (Hommage à Picasso),1973,Lithograph from a portfolio of sixty-nine mixed media prints,66.2,50.2,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60223
Untitled triptych from the portfolio Homage to Picasso (Hommage à Picasso),1972,Screenprint on three sheets from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60224
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1973,Aquatint from a portfolio of sixty-nine mixed media prints,59.6,45.4,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60225
Sidi Ifni from the portfolio Homage to Picasso (Hommage à Picasso),1973,Lithograph from a portfolio of sixty-nine mixed media prints,48.2,48.1,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,Y,60226
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1972,Etching from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60227
Hommage à Picasso from the portfolio Homage to Picasso (Hommage à Picasso),1972,Lithograph from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60228
Big Red Wrench in a Landscape from the portfolio Homage to Picasso (Hommage à Picasso),1973,Lithograph from a portfolio of sixty-nine mixed media prints,76.4,57.1,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60229
French Cooking from the portfolio Homage to Picasso (Hommage à Picasso),1973,Screenprint and stencil from a portfolio of sixty-nine mixed media prints,60.1,79.7,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60230
Still Life with Picasso from the portfolio Homage to Picasso (Hommage à Picasso),1973,Screenprint from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,Y,60231
Four Reclining Figures from the portfolio Homage to Picasso (Hommage à Picasso),1973,Lithograph from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,Y,60232
Window from the portfolio Homage to Picasso (Hommage à Picasso),1973,Lithograph from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60233
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1973,Lithograph from a portfolio of sixty-nine mixed media prints,64.4,45.1,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60234
Picasso Soleil from the portfolio Homage to Picasso (Hommage à Picasso),1972,Lithograph from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60235
Untitled from the portfolio Hommage à Picasso,1972,Screenprint from a portfolio of sixty-nine mixed media prints,55.8,75.8,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,Y,60237
Untitled from the portfolio Hommage à Picasso,1972,Lithograph from a portfolio of sixty-nine mixed media prints,55.9,75.9,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60239
ARIADNE from the portfolio Hommage à Picasso,1973,Woodcut from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60240
Untitled from the portfolio Hommage à Picasso,1974,Lithograph from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,Y,60241
Column No 2 (Picasso 90) 1973 from the portfolio Homage to Picasso (Hommage à Picasso),1973,Screenprint from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60242
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1973,Etching and aquatint from a portfolio of sixty-nine mixed media prints,45,60.5,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60243
L-31-1973 from the portfolio Homage to Picasso (Hommage à Picasso),1973,Lithograph from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60244
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1973,Etching and aquatint from a portfolio of sixty-nine mixed media prints,62.7,47.9,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60245
Untitled from the portfolio Hommage à Picasso,1973,Etching from a portfolio of sixty-nine mixed media prints,49.9,69.5,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60246
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1974,Lithograph from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60247
Acide doux from the portfolio Homage to Picasso (Hommage à Picasso),1973,Lithograph from a portfolio of sixty-nine mixed media prints,75.6,55.3,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60248
Untitled from the portfolio Hommage à Picasso,1974,Etching from a portfolio of sixty-nine mixed media prints,54.6,44.9,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60250
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1973,Lithograph from a portfolio of sixty-nine mixed media prints,59.4,76,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60252
Hommage à Picasso from the portfolio Hommage à Picasso,1974,Lithograph from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60253
Untitled from the portfolio Hommage à Picasso,1973,Screenprint from a portfolio of sixty-nine mixed media prints,76.1,55.9,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60255
The Fist of the Day (Le Poing du Jour) from the portfolio Homage to Picasso (Hommage à Picasso),1971,Aquatint from a portfolio of sixty-nine mixed media prints,50,68.6,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60256
A Proposed Fountain of Trickling Water with Ultra-Violet Underlighting |  in Memory of Pablo Picasso from the portfolio Homage to Picasso (Hommage à Picasso),1974,Lithograph from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60257
Picasso from the portfolio Homage to Picasso (Hommage à Picasso),1974,Screenprint from a portfolio of sixty-nine mixed media prints,61,50.8,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60258
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1974,Screenprint from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60259
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1974,Screenprint from a portfolio of sixty-nine mixed media prints,65.1,41,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60260
Picasso Cufflink from the portfolio Homage to Picasso (Hommage à Picasso),1974,Lithograph from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60261
Untitled from the portfolio Hommage à Picasso,1974,Lithograph from a portfolio of sixty-nine mixed media prints,47.9,33.8,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60262
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1974,Screenprint from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60263
Flame Out For Picasso from the portfolio Homage to Picasso (Hommage à Picasso),1973,Lithograph from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,N,60264
Paloma Picasso from the portfolio Homage to Picasso (Hommage à Picasso),1975,Screenprint from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,Y,60266
Untitled from the portfolio Homage to Picasso (Hommage à Picasso),1973,Etching and aquatint from a portfolio of sixty-nine mixed media prints,57,76.1,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,Y,60267
Homage to Picasso from the portfolio Homage to Picasso (Hommage à Picasso),1973,Lithograph from a portfolio of sixty-nine mixed media prints,null,null,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,Y,60268
Homage to Picasso from the portfolio Homage to Picasso (Hommage à Picasso),1973,Screenprint from a portfolio of sixty-nine mixed media prints,75.3,57.2,null,Gift of Dorothy Miller (by exchange),Print,Prints & Illustrated Books,1987,Y,60269
Natural History I,1988,,null,null,null,Purchase,Print,Prints & Illustrated Books,1990,N,60270
Natural History I |  Natural History II and Natural History III,1988,Series of three etchings,25.6,20.4,null,Purchase,Print,Prints & Illustrated Books,1990,Y,60271
NATURAL HISTORY II,1988,,null,null,null,Purchase,Print,Prints & Illustrated Books,1990,N,60272
NATURAL HISTORY III,1988,,null,null,null,Purchase,Print,Prints & Illustrated Books,1990,N,60273
Telelumière,1976,Series of four lithographs |  printed in color,null,null,null,Gift of Peter Selz,Print,Prints & Illustrated Books,1993,N,60274
Hair Box (for Parkett no. 23),1990,Multiple of rubber |  paint |  and wood,26,38,13,Riva Castleman Endowment Fund |  Lily Auchincloss Fund |  and Gift of Parkett,Multiple,Prints & Illustrated Books,1998,Y,60276
FOREST PARK,-1,Drypoint and aquatint,null,null,null,Gift of Samuel Chotzinoff,Print,Prints & Illustrated Books,1935,N,60277
Phantom of the Past from VVV Portfolio,1942,Etching and aquatint,35.2,29.5,null,Gift of Bernard J. Reis,Print,Prints & Illustrated Books,1948,N,60278
Woman's Head,1950,Etching,24,18.7,null,Gift of Larry Aldrich,Print,Prints & Illustrated Books,1952,Y,60279
The Artist's Daughter,1933,Woodcut |  with watercolor additions,18.8,13.5,null,Gift of Michael Benisovich,Print,Prints & Illustrated Books,1961,Y,60281
Triumph of Weed,1959,Etching,45.3,60.6,null,Gift of the artist,Print,Prints & Illustrated Books,1964,Y,60283
Brushstroke,1965,Screenprint,56.4,72.3,null,John B. Turner Fund,Print,Prints & Illustrated Books,1966,N,60284
2 PEOPLE/1 PLACE from the portfolio DETAILS FROM THE EXCAVATION OF WOOSTER STREET,1972,,24.1,36.2,null,John B. Turner Fund,Print,Prints & Illustrated Books,1973,N,60286
Details from the Excavation of Wooster Street,1972,Portfolio of 22 offset lithographs with lithograph |  and one drawing with offset lithograph collage,error,error,error,John B. Turner Fund,Print,Prints & Illustrated Books,1973,Y,60287
5 MUSICIANS/3 PLACES from the portfolio DETAILS FROM THE EXCAVATION OF WOOSTER STREET,1972,,11.8,32.8,null,John B. Turner Fund,Print,Prints & Illustrated Books,1973,N,60288
1 PERSON/1 PLACE from the portfolio DETAILS FROM THE EXCAVATION OF WOOSTER STREET,1972,,17,18.3,null,John B. Turner Fund,Print,Prints & Illustrated Books,1973,N,60289
3 PEOPLE/3 PLACES from the portfolio DETAILS FROM THE EXCAVATION OF WOOSTER STREET,1972,,13.2,32.6,null,John B. Turner Fund,Print,Prints & Illustrated Books,1973,N,60290
2 PEOPLE/2 PLACES from the portfolio DETAILS FROM THE EXCAVATION OF WOOSTER STREET,1972,,21.5,32.5,null,John B. Turner Fund,Print,Prints & Illustrated Books,1973,N,60291
3 PEOPLE/2 PLACES from the portfolio DETAILS FROM THE EXCAVATION OF WOOSTER STREET,1972,,12.2,31.2,null,John B. Turner Fund,Print,Prints & Illustrated Books,1973,N,60292
2 PEOPLE/2 PLACES from the portfolio DETAILS FROM THE EXCAVATION OF WOOSTER STREET,1972,,16.1,27.7,null,John B. Turner Fund,Print,Prints & Illustrated Books,1973,N,60293
4 PERSONS/1 PLACE from the portfolio DETAILS FROM THE EXCAVATION OF WOOSTER STREET,1972,,23.6,36.2,null,John B. Turner Fund,Print,Prints & Illustrated Books,1973,N,60294
1 MAN/1 PLACE from the portfolio DETAILS FROM THE EXCAVATION OF WOOSTER STREET,1972,,21.7,33.4,null,John B. Turner Fund,Print,Prints & Illustrated Books,1973,N,60295
2 PEOPLE/2 PLACES from the portfolio DETAILS FROM THE EXCAVATION OF WOOSTER STREET,1972,,22,33.4,null,John B. Turner Fund,Print,Prints & Illustrated Books,1973,N,60296
13 PEOPLE/6 PLACES from the portfolio DETAILS FROM THE EXCAVATION OF WOOSTER STREET,1972,,10.7,19.9,null,John B. Turner Fund,Print,Prints & Illustrated Books,1973,N,60297
1 PERSON/1 PLACE from the portfolio DETAILS FROM THE EXCAVATION OF WOOSTER STREET,1972,,22.4,33.4,null,John B. Turner Fund,Print,Prints & Illustrated Books,1973,N,60298
1 PERSON/1 PLACE from the portfolio DETAILS FROM THE EXCAVATION OF WOOSTER STREET,1972,,20.6,12.9,null,John B. Turner Fund,Print,Prints & Illustrated Books,1973,N,60299
2 PEOPLE/2 PLACES/2 TIMES from the portfolio DETAILS FROM THE EXCAVATION OF WOOSTER STREET,1972,,14.8,11.1,null,John B. Turner Fund,Print,Prints & Illustrated Books,1973,N,60300
2 MEN/1 PLACE/1 DOG from the portfolio DETAILS FROM THE EXCAVATION OF WOOSTER STREET,1972,,7.2,12.2,null,John B. Turner Fund,Print,Prints & Illustrated Books,1973,N,60301
