Title,Year,Medium,Width,Height,Depth,CreditLine,Classification,Department,YearAcquired,CuratorApproved,ObjectID
Pears,1966,Oil on canvas,137.5,183.4,null,Larry Aldrich Foundation Fund,Painting,Painting & Sculpture,1967,N,80319
Relational Painting |  Number 85,1957,Oil on canvas,121.8,116.9,null,Given anonymously,Painting,Painting & Sculpture,1966,Y,80320
Superman,1952,Oil on canvas,102.9,91.2,null,Gift of Betsy Wittenborn Miller and Robert Miller,Painting,Painting & Sculpture,1998,Y,80321
Mao,1967,Synthetic polymer paint on canvas,289.6,289.6,null,The Sidney and Harriet Janis Collection (by exchange),Painting,Painting & Sculpture,1998,Y,80323
New Mexico |  New York |  D |  #13,1998,Synthetic polymer paint on plywood,53.6,71.1,null,Emily and Jerry Spiegel and Emily Rauh Pulitzer Funds,Painting,Painting & Sculpture,1998,Y,80324
High Peak,1936,Oil on canvas,92.1,107,null,Acquired through the Lillie P. Bliss Bequest,Painting,Painting & Sculpture,1943,Y,80325
The Sand Mines of Tetelpa,1942,Tempera on composition board,56.5,45.7,null,Gift of Edgar Kaufmann |  Jr.,Painting,Painting & Sculpture,1942,Y,80327
The Steamer Odin |  II,1927,Oil on canvas,67.3,100.3,null,Acquired through the Lillie P. Bliss Bequest,Painting,Painting & Sculpture,1943,Y,80328
Factories,1918,Oil on burlap,142.2,116.8,null,Acquired through the Lillie P. Bliss Bequest,Painting,Painting & Sculpture,1943,Y,80329
Cape May,1943,Oil on canvas,71.1,88.9,null,Acquired through the Lillie P. Bliss Bequest,Painting,Painting & Sculpture,1943,Y,80330
Self-Portrait,1941,Oil on canvas,81.3,60.8,null,Inter-American Fund,Painting,Painting & Sculpture,1942,Y,80332
The Common Market,1961,Oil on canvas,81,130.1,null,Gift of Philip Johnson,Painting,Painting & Sculpture,1969,Y,80337
St. John's Day,1942,Oil on oilcloth,64.8,80.6,null,Inter-American Fund,Painting,Painting & Sculpture,1942,Y,80338
Dorothea,1995,Oil on canvas,259.,213.6,null,Gift of Anna Marie and Robert F. Shapiro; Enid A. Haupt Fund |  Vassilis Cromwell Voglis Bequest (by exchange) |  and The Lauder Foundation Fund,Painting,Painting & Sculpture,1995,Y,80340
Three Panels: Orange |  Dark Gray |  Green,1986,Oil on canvas |  three panels,294.6,1047.7,null,Gift of Douglas S. Cramer Foundation,Painting,Painting & Sculpture,1995,Y,80342
Explosion,1917,Oil on composition board,47.8,68.2,null,Gift of Mr. and Mrs. Irving Moskovitz,Painting,Painting & Sculpture,1964,Y,80347
Self-Portrait,1943,Oil on canvas,50.7,40.6,null,Gift of S. Herman Klarsfeld,Painting,Painting & Sculpture,1969,N,80348
Green Death,1905,Oil on canvas,54.9,46.3,null,Louise Reinhardt Smith Bequest,Painting,Painting & Sculpture,1995,Y,80362
Untitled,1968,Synthetic polymer paint on canvas,233.6,531.2,null,Gift of Nicholas Wilder in memory of Jordan Hunter (1949-1968),Painting,Painting & Sculpture,1969,N,80363
Fission,1963,Tempera on composition board,88.8,86.2,null,Gift of Philip Johnson,Painting,Painting & Sculpture,1969,Y,80365
Portrait of the Artist,1909,Oil on canvas,41.2,33.3,null,Louise Reinhardt Smith Bequest,Painting,Painting & Sculpture,1995,Y,80367
Burial of an Illustrious Man,1936,Oil on canvas,58.4,82.5,null,Inter-American Fund,Painting,Painting & Sculpture,1942,Y,80374
Piruli,1939,Oil on wood,38.1,55.6,null,Inter-American Fund,Painting,Painting & Sculpture,1942,Y,80378
Woman with Pails: Dynamic Arrangement,1912,Oil on canvas,80.3,80.3,null,1935 Acquisition confirmed in 1999 by agreement with the Estate of Kazimir Malevich and made possible with funds from the Mrs. John Hay Whitney Bequest (by exchange),Painting,Painting & Sculpture,1935,Y,80381
The Bathroom,1932,Oil on canvas,121,118.2,null,Florene May Schoenborn Bequest,Painting,Painting & Sculpture,1996,Y,80382
Painterly Realism of a Boy with a Knapsack - Color Masses in the Fourth Dimension,1915,Oil on canvas,71.1,44.5,null,1935 Acquisition confirmed in 1999 by agreement with the Estate of Kazimir Malevich and made possible with funds from the Mrs. John Hay Whitney Bequest (by exchange),Painting,Painting & Sculpture,1935,Y,80383
Suprematist Composition: White on White,1918,Oil on canvas,79.4,79.4,null,1935 Acquisition confirmed in 1999 by agreement with the Estate of Kazimir Malevich and made possible with funds from the Mrs. John Hay Whitney Bequest (by exchange),Painting,Painting & Sculpture,1935,Y,80385
Suprematist Painting,1916,Oil on canvas,97.8,66.4,null,1935 Acquisition confirmed in 1999 by agreement with the Estate of Kazimir Malevich and made possible with funds from the Mrs. John Hay Whitney Bequest (by exchange),Painting,Painting & Sculpture,1935,Y,80387
The City,1919,Oil on canvas,96.8,130.5,null,Florene May Schoenborn Bequest,Painting,Painting & Sculpture,1996,Y,80388
Woman's Head,1908,Oil on canvas,73.6,60.6,null,Florene May Schoenborn Bequest,Painting,Painting & Sculpture,1996,Y,80391
Self-Portrait,1996,Oil on linen,51.1,46.4,null,Gift of Jo Carole and Ronald S. Lauder and Committee on Painting and Sculpture Funds,Painting,Painting & Sculpture,1996,Y,80397
Man in a Green Coat,1921,Oil on canvas,88.9,55.8,null,Florene May Schoenborn Bequest,Painting,Painting & Sculpture,1996,Y,80399
Swimmer Lost at Night (For Tom Hess),1978,Two silkscreen on baked-enamel-on-steel units |  each composed of 20 steel plates |  and two oil on canvas panels,30.5,30.5,null,Mrs. George Hamlin Shaw Fund,Painting,Painting & Sculpture,1978,N,80407
Untitled (Landscape),1924,Oil on canvas,100.1,81.3,null,Helen Acheson Bequest,Painting,Painting & Sculpture,1978,Y,80409
Mask of Fear,1932,Oil on burlap,100.4,57.1,null,Nelson A. Rockefeller Fund,Painting,Painting & Sculpture,1978,Y,80410
Firuzabad,1970,Synthetic polymer paint on canvas,304,458,null,Purchase,Painting,Painting & Sculpture,1978,N,80411
Girl at the Piano,1912,Oil on canvas,129.2,96.4,null,Helen Acheson Bequest,Painting,Painting & Sculpture,1978,Y,80412
Two Sisters,1944,Oil |  enamel |  pencil |  charcoal |  and casein on composition board,121.4,121.8,null,Alexander M. Bing Fund,Painting,Painting & Sculpture,1968,Y,80413
Woman Walks into Bar - Is Raped by Four Men on the Pool Table - While 20 Watch,1983,Mixed media,232.7,287.7,null,Acquisition from Werner and Elaine Dannheisser,Painting,Painting & Sculpture,1996,Y,80414
Venus I,1960,Oil on canvas,170,160,null,Gift of J. Kasmin,Painting,Painting & Sculpture,1979,N,80417
Capitol City,1978,Oil on canvas,184.6,304.5,null,Gift of the Louis and Bessie Adler Foundation |  Inc. |  Seymour M. Klein |  President,Painting,Painting & Sculpture,1979,N,80418
PR,1967,Synthetic polymer paint on canvas,254.3,306.1,null,Gift of Philip Johnson,Painting,Painting & Sculpture,1979,Y,80420
Distant Warmth,1978,Synthetic polymer paint on canvas,228.5,213.1,null,Purchase,Painting,Painting & Sculpture,1979,N,80421
Ocean Park 115,1979,Oil on canvas,254,205.6,null,Mrs. Charles G. Stachelberg Fund,Painting,Painting & Sculpture,1979,Y,80422
Guitar and Glasses,1914,Pasted papers |  gouache |  and crayon on canvas,91.5,64.6,null,Nelson A. Rockefeller Bequest,Painting,Painting & Sculpture,1979,Y,80423
The Sideboard,1917,Oil on plywood,116.2,73.1,null,Nelson A. Rockefeller Bequest,Painting,Painting & Sculpture,1979,Y,80424
Woman with a Book,1923,Oil on canvas,116,81.4,null,Nelson A. Rockefeller Bequest,Painting,Painting & Sculpture,1979,Y,80425
The Onyx of Electra,1944,Oil on canvas,127.3,182.9,null,Anonymous fund,Painting,Painting & Sculpture,1979,Y,80428
Cornish Landscape,1920,Oil on canvas,68.5,80,null,Abby Aldrich Rockefeller Fund,Painting,Painting & Sculpture,1979,Y,80437
Beautiful Painting with Color,1978,Oil and pencil on canvas |  six panels,61,61,null,Mrs. Elizabeth Parkinson Fund,Painting,Painting & Sculpture,1979,N,80438
Maquette for Jungli kowwa,1977,Printed metal alloy sheets |  wire mesh |  and soldered and welded scraps with paint,41.1,49.9,20.1,Fractional and promised gift of the artist,Painting,Painting & Sculpture,1979,N,80441
Structural Constellation To Ferdinand Hodler,1954,Incised vinyl acetate resin on wood,43.3,57.2,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80447
Maquette for Ram gangra,1977,Printed metal alloy sheets |  wire mesh |  and soldered and welded metal scraps with crayon,51.4,41.9,16.5,Fractional and promised gift of the artist,Painting,Painting & Sculpture,1979,N,80448
Relief-Collage,1919,Burlap and India ink on cardboard on composition board,34.1,25.5,6,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80449
Circular Planes,1924,Oil on canvas,77,77.4,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80453
Figurate with Red Ellipse,1920,Oil and sand on canvas,65.3,50.1,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80455
Ice Bridge,1979,Gold and aluminum leaf |  and synthetic polymer paint on canvas |  behind translucent synthetic polymer screen,137,228.5,null,Purchase,Painting,Painting & Sculpture,1979,N,80456
Shadow,1977,Oil on canvas,243.8,243.8,null,Gift of Katherine Lustman-Findling |  Jeffrey Lustman |  Susan Lustman Katz |  and William Ritman |  in memory of Dr. Seymour Lustman,Painting,Painting & Sculpture,1979,Y,80457
Yellow Bar with Red,1977,Oil and graphite on canvas,188,132,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,N,80458
Oval Painting,1955,Oil on canvas,47.3,62.5,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,N,80460
Geometric Forms in Space,1923,Oil on canvas,46.4,60,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80461
Composition Number 27,1927,Oil and tempera on plywood,48.7,63.7,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80462
From Square to Circle,1968,Relief on white composition board,89.5,89.5,3.2,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,N,80463
Figuration 26A,1926,Oil and enamel on canvas,64.3,56,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80464
Study |  Construction,1937,Oil on wood mounted on plywood,30.5,20.3,3.2,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,N,80465
Untitled,1944,Oil on canvas,46.2,46.2,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80466
Simultaneous Counter-Composition,1929,Oil on canvas,49.5,49.5,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80467
Growing Line Series: Number 2,1969,Oil on canvas,91.5,124.7,null,Gift of J. C. Van Rijn,Painting,Painting & Sculpture,1969,N,80468
Composition,1926,Oil on canvas,46.3,36.5,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1983,Y,80469
Construction,1922,Oil on canvas,89.2,89.9,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1983,Y,80470
Jolts of a Cab,1911,Oil on canvas,52.3,67.1,null,Gift of Herbert and Nannette Rothschild,Painting,Painting & Sculpture,1966,Y,80471
Black on White,1964,Oil on canvas,198,198,null,Purchase,Painting,Painting & Sculpture,1969,N,80472
From Yellow to Brown,1950,Oil on canvas,92.3,65.4,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,N,80473
Poetry of Canaan |  I,1963,Mixed mediums on canvas,162.4,130.4,null,Gift of Mr. and Mrs. David Kluger,Painting,Painting & Sculpture,1965,Y,80474
Schematic Composition,1933,Oil and wood on composition board,89.6,125,null,Gift of Silvia Pizitz,Painting,Painting & Sculpture,1969,N,80475
Composition,1930,Oil on canvas,130.8,97.1,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80478
Relational Painting |  Number 60,1952,Oil on canvas,142.5,102,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80479
Rayonism |  Blue-Green Forest,1913,Oil on canvas,54.6,49.5,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80480
Three Color-Groups Against Black/White,1969,Synthetic polymer paint on canvas,120.7,120.4,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,N,80481
Translocation,1969,Synthetic polymer paint on canvas,120.3,120.3,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80482
Untitled,1965,Gouache on canvas mounted on paper,43.1,61,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80483
Double Cushion,1965,Gouache on cloth mounted on paper,41.9,35.6,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,N,80484
Construction,1935,Painted wood |  board |  and metal,40.6,61,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80485
Flemish VII,1973,Synthetic polymer paint on canvas,152.7,152.7,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80486
C-B-1,1978,Synthetic polymer paint on canvas,183.5,214,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80487
Synchromy in Dark Blue,1941,Oil on canvas,70.8,91.5,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80488
Composition with Female Figure,1918,Oil on canvas,80,60.4,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80491
Wall Fragment Number 65.2,1965,Synthetic polymer paint on composition board,61,61,4.5,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80492
Space Composition |  I,1944,Oil on canvas,65.1,50.1,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80493
Space Composition |  II,1944,Oil on canvas,65.1,49.7,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80494
That Is It,1966,Oil on canvas,106.7,91.2,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80495
Soft Pressure,1931,Oil on plywood,99.5,99,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80496
Suprematism,1916,Oil on wood,25.6,37.3,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80499
Vertical and Diagonal Planes,1913,Oil on canvas,55.2,38.1,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80500
Abstract Composition,1927,Oil on canvas,47.3,47.9,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80501
Composition,1922,Oil and tempera on wood,69.7,61.7,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80502
Fifteen Systematic Color Rows with Vertical Condensations,1950,Oil on canvas,150,150,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80503
Samovar,1913,Oil on canvas,88.5,62.2,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80504
Distorted Circle within a Polygon I,1972,Synthetic polymer paint on canvas,202.8,225.6,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80505
Composition 191,1918,Oil on wood,23.8,35.5,1.9,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80506
Achrome,1960,Kaolin on canvas,18.1,24.3,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80507
Color in Movement,1920,Oil on canvas,30.4,35.4,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80508
Untitled,1951,Oil on composition board,96.5,81.3,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80510
Number 16--1963,1963,Oil on canvas,152.3,106.5,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80511
Yellow Circle,1921,Oil on canvas,135,114.3,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80513
Q 1 Suprematistic,1923,Oil on canvas,95.2,95.2,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80514
Rotary Motion,1935,Oil on canvas,76.5,71.6,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80515
White with Rope,1940,Oil on canvas with rope,54,54,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80516
Composition in Black and White Number 4,1949,Oil on canvas,63.7,63.7,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80517
Blue Veil,1963,Synthetic polymer paint on canvas,177.6,177.6,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80519
Transparent Construction in White |  Black |  and Ochre,1959,Oil |  painted wood |  and plexiglass,76.2,81.3,23.2,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,N,80520
Subject from a Dyer's Shop,1914,Oil on canvas,71,89,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80521
Suprematist Relief-Sculpture,1920,Painted wood |  metal |  and cardboard |  mounted on wood panel,50.8,39.3,7.6,The Riklis Collection of McCrory Corporation,Sculpture,Painting & Sculpture,1985,Y,80522
This I,1973,Synthetic polymer paint on canvas,40,40,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1983,Y,80523
The Factory and the Bridge,1913,Oil on canvas,83.2,61.6,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80526
Tioga II,1969,Oil on canvas,111.8,102.2,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80527
Colors for a Large Wall,1951,Oil on canvas |  sixty-four panels,240,240,null,Gift of the artist,Painting,Painting & Sculpture,1969,Y,80528
Anthropometry: Princess Helena,1960,Oil on paper on wood,198,128.2,null,Gift of Mr. and Mrs. Arthur Wiesenberger,Painting,Painting & Sculpture,1969,Y,80530
R70-28,1970,Latex paint |  paper |  cardboard |  and wood,33,33,4.5,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80531
Untitled (Picture with Basket Ring),1938,Wood |  rattan ring |  paper |  iron |  and steel nails on wood,38.1,29.8,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80532
Opus 16,1924,Oil on canvas,69,45,null,The Riklis Collection of McCrory Corporation,Painting,Painting & Sculpture,1985,Y,80533
